"","Genus","Status","Abundance.average","overall.max"
"397"," Erysipelotrichaceae_UCG-007","BRD",1.08260785074735e-07,1.08260785074735e-07
"398"," Erysipelotrichaceae_UCG-009","BRD",1.31700157851496e-06,1.31700157851496e-06
"399"," Escherichia-Shigella","BRD",0.0114290078197187,0.0114290078197187
"400"," Eubacterium","BRD",1.30588580979487e-05,1.30588580979487e-05
"401"," Euzebya","BRD",0,0
"402"," Exiguobacterium","BRD",0.000759443680448254,0.000759443680448254
"403"," F082","BRD",2.46232337446645e-07,2.46232337446645e-07
"404"," Facklamia","BRD",0.00138260427224044,0.00138260427224044
"405"," Faecalibacterium","BRD",0.00116392131575874,0.00116392131575874
"406"," Faecalicoccus","BRD",3.1903383748776e-05,3.1903383748776e-05
"407"," Faecalitalea","BRD",2.44312802789158e-06,2.44312802789158e-06
"408"," Falsiporphyromonas","BRD",5.47573271095313e-06,5.47573271095313e-06
"409"," Falsochrobactrum","BRD",7.12547613493016e-06,7.12547613493016e-06
"410"," Family_XIII_AD3011_group","BRD",0.000118100978719105,0.000118100978719105
"411"," Family_XIII_UCG-001","BRD",1.70751367838565e-06,1.70751367838565e-06
"412"," Fastidiosipila","BRD",4.04232042360627e-05,4.04232042360627e-05
"413"," Fermentimonas","BRD",0.000106012408161958,0.000106012408161958
"414"," Ferrovibrio","BRD",0,0
"415"," Ferruginibacter","BRD",2.42591642659596e-05,2.42591642659596e-05
"416"," FFCH7168","BRD",2.61053713479751e-06,2.61053713479751e-06
"417"," Fibrella","BRD",1.74496165847285e-06,1.74496165847285e-06
"418"," Fibrobacter","BRD",4.04529108696256e-06,4.04529108696256e-06
"419"," Filifactor","BRD",0.000271131618935209,0.000271131618935209
"420"," Filimonas","BRD",1.42132874338904e-06,1.42132874338904e-06
"421"," Filobacterium","BRD",0.000385849349304592,0.000385849349304592
"422"," Fimbriiglobus","BRD",1.52459185723112e-07,1.52459185723112e-07
"423"," Fimbriimonadaceae","BRD",3.39051906072759e-06,3.39051906072759e-06
"424"," Finegoldia","BRD",2.36499474566861e-06,2.36499474566861e-06
"425"," Firmicutes","BRD",3.85285997720616e-05,3.85285997720616e-05
"426"," Flaviaesturariibacter","BRD",1.88213749736757e-05,1.88213749736757e-05
"427"," Flaviflexus","BRD",0.000152459057009277,0.000152459057009277
"428"," Flavisolibacter","BRD",3.69650744165933e-06,3.69650744165933e-06
"429"," Flavobacteriaceae","BRD",0.000269457176532397,0.000269457176532397
"430"," Flavobacterium","BRD",0.00692628428505877,0.00692628428505877
"431"," Flavonifractor","BRD",3.72452738292968e-05,3.72452738292968e-05
"432"," Flectobacillus","BRD",0,0
"433"," Flexilinea","BRD",0,0
"434"," Floricoccus","BRD",0,0
"435"," Fluviicola","BRD",8.37181901117838e-05,8.37181901117838e-05
"436"," Formosa","BRD",2.5686419299748e-06,2.5686419299748e-06
"437"," Fournierella","BRD",0.000101209695267964,0.000101209695267964
"438"," Frankiales","BRD",2.40194008939738e-06,2.40194008939738e-06
"439"," Fretibacterium","BRD",3.33644817240203e-05,3.33644817240203e-05
"440"," Frigoribacterium","BRD",2.94272755096479e-05,2.94272755096479e-05
"441"," Frisingicoccus","BRD",6.44362351671345e-05,6.44362351671345e-05
"442"," Fusibacter","BRD",2.79489593309802e-06,2.79489593309802e-06
"443"," Fusicatenibacter","BRD",3.14333917334011e-05,3.14333917334011e-05
"444"," Fusobacterium","BRD",0.00465788814585019,0.00465788814585019
"445"," Gaiella","BRD",2.46182492843923e-06,2.46182492843923e-06
"446"," Galbibacter","BRD",1.65376685494306e-06,1.65376685494306e-06
"447"," Gallibacterium","BRD",7.33487973942036e-05,7.33487973942036e-05
"448"," Gallicola","BRD",2.76670310097086e-05,2.76670310097086e-05
"449"," Gammaproteobacteria","BRD",2.35261934886969e-05,2.35261934886969e-05
"450"," Garicola","BRD",0.000185842322462223,0.000185842322462223
"451"," Gastranaerophilales","BRD",0.000344331578357773,0.000344331578357773
"452"," GCA-900066575","BRD",1.54531228266975e-05,1.54531228266975e-05
"453"," Gelidibacter","BRD",0.000213517940230593,0.000213517940230593
"454"," Gemella","BRD",5.84802519525192e-06,5.84802519525192e-06
"455"," Gemmata","BRD",5.06087942606318e-06,5.06087942606318e-06
"456"," Gemmataceae","BRD",0,0
"457"," Gemmatimonas","BRD",4.16781848670276e-07,4.16781848670276e-07
"458"," Gemmobacter","BRD",0.000664536530911191,0.000664536530911191
"459"," Geobacillus","BRD",3.62928619409205e-06,3.62928619409205e-06
"460"," Geodermatophilaceae","BRD",7.27025208235923e-06,7.27025208235923e-06
"461"," Geodermatophilus","BRD",2.19088505433927e-07,2.19088505433927e-07
"462"," Georgenia","BRD",1.99460046060574e-05,1.99460046060574e-05
"463"," Geothrix","BRD",0,0
"464"," Gitt-GS-136","BRD",2.92462082383524e-06,2.92462082383524e-06
"465"," GKS98_freshwater_group","BRD",1.74382207434611e-06,1.74382207434611e-06
"466"," Globicatella","BRD",0.000866129508180578,0.000866129508180578
"467"," Gluconacetobacter","BRD",2.28688778584668e-07,2.28688778584668e-07
"468"," Gluconobacter","BRD",1.11645453015635e-06,1.11645453015635e-06
"469"," Glutamicibacter","BRD",0.00755995086798062,0.00755995086798062
"470"," Glycocaulis","BRD",0,0
"471"," Glycomyces","BRD",3.34838138977306e-06,3.34838138977306e-06
"472"," Gordonia","BRD",9.2235494721645e-05,9.2235494721645e-05
"473"," Gordonibacter","BRD",1.62912431123101e-06,1.62912431123101e-06
"474"," Gottschalkia","BRD",1.24157913598597e-05,1.24157913598597e-05
"475"," Gracilibacillus","BRD",1.98028036809451e-06,1.98028036809451e-06
"476"," Gracilibacteria","BRD",2.16461875365297e-05,2.16461875365297e-05
"477"," Granulicatella","BRD",3.95924227677025e-06,3.95924227677025e-06
"478"," Guggenheimella","BRD",4.32867535464604e-05,4.32867535464604e-05
"479"," Gulbenkiania","BRD",8.33199095701248e-07,8.33199095701248e-07
"480"," Gulosibacter","BRD",6.12930713279389e-05,6.12930713279389e-05
"481"," H1","BRD",4.54390755147452e-07,4.54390755147452e-07
"482"," Haemophilus","BRD",0.000143549181041047,0.000143549181041047
"483"," Hafnia-Obesumbacterium","BRD",7.03297197923304e-07,7.03297197923304e-07
"484"," Hahella","BRD",0,0
"485"," Halanaerobiaceae","BRD",0,0
"486"," Haloactinopolyspora","BRD",0,0
"487"," Halocella","BRD",6.09184917961901e-06,6.09184917961901e-06
"488"," Haloferula","BRD",1.59399510165305e-07,1.59399510165305e-07
"489"," Halolactibacillus","BRD",0,0
"490"," Halomonas","BRD",0.00426521483075169,0.00426521483075169
"491"," Haoranjiania","BRD",2.86083035260935e-06,2.86083035260935e-06
"492"," HAW-RM37-2","BRD",1.64626877481573e-05,1.64626877481573e-05
"493"," Helcobacillus","BRD",8.71911037173055e-07,8.71911037173055e-07
"494"," Helcococcus","BRD",0.000822516391694552,0.000822516391694552
"495"," Helicobacter","BRD",2.51387331410666e-05,2.51387331410666e-05
"496"," Herbinix","BRD",0,0
"497"," Herminiimonas","BRD",0,0
"498"," Herpetosiphon","BRD",1.71583320728559e-06,1.71583320728559e-06
"499"," Hirschia","BRD",0,0
"500"," Histophilus","BRD",0.00798481720612523,0.00798481720612523
"501"," Holdemanella","BRD",0.000169017181571186,0.000169017181571186
"502"," Holosporaceae","BRD",9.92609525775836e-07,9.92609525775836e-07
"503"," Howardella","BRD",5.30169590809329e-05,5.30169590809329e-05
"504"," Huakuichenia","BRD",1.49523166477264e-06,1.49523166477264e-06
"505"," Hungatella","BRD",5.02862779875807e-05,5.02862779875807e-05
"506"," Hydrocarboniphaga","BRD",0,0
"507"," Hydrogenispora","BRD",6.70080503471687e-07,6.70080503471687e-07
"508"," Hydrogenoanaerobacterium","BRD",2.45231630863238e-06,2.45231630863238e-06
"509"," Hydrogenophaga","BRD",8.30321800925274e-06,8.30321800925274e-06
"510"," Hymenobacter","BRD",0.000387140234233205,0.000387140234233205
"511"," Hyphomicrobium","BRD",4.21210208534856e-07,4.21210208534856e-07
"512"," Hyphomonas","BRD",1.41812139331845e-07,1.41812139331845e-07
"513"," Hypnocyclicus","BRD",8.82528976703468e-05,8.82528976703468e-05
"514"," Iamia","BRD",3.90156876473987e-05,3.90156876473987e-05
"515"," Idiomarina","BRD",0.00168940220178959,0.00168940220178959
"516"," Ignatzschineria","BRD",0.000100860899058147,0.000100860899058147
"517"," Ignavigranum","BRD",4.46767593490081e-05,4.46767593490081e-05
"518"," Ilumatobacter","BRD",1.09544252716963e-07,1.09544252716963e-07
"519"," IMCC26134","BRD",0,0
"520"," IMCC26207","BRD",1.7822887662356e-06,1.7822887662356e-06
"521"," IMCC26256","BRD",0,0
"522"," Incertae_Sedis","BRD",5.28448541357791e-05,5.28448541357791e-05
"523"," Intestinibacter","BRD",7.92812559115186e-06,7.92812559115186e-06
"524"," Intestinimonas","BRD",0,0
"525"," Intrasporangiaceae","BRD",0.000410011420107969,0.000410011420107969
"526"," Irregularibacter","BRD",1.29782382402891e-06,1.29782382402891e-06
"527"," Isoptericola","BRD",9.92421409294585e-07,9.92421409294585e-07
"528"," Isosphaeraceae","BRD",0,0
"529"," Izemoplasmatales","BRD",1.27513876463864e-06,1.27513876463864e-06
"530"," Izhakiella","BRD",0,0
"531"," Janibacter","BRD",1.39324589076776e-05,1.39324589076776e-05
"532"," Janthinobacterium","BRD",7.40768224106003e-05,7.40768224106003e-05
"533"," Jeotgalibaca","BRD",0.00165281923946779,0.00165281923946779
"534"," Jeotgalicoccus","BRD",0.0113173446790057,0.0113173446790057
"535"," JG30-KF-CM45","BRD",0.000360022242439514,0.000360022242439514
"536"," JG30-KF-CM66","BRD",0,0
"537"," JGI_0000069-P22","BRD",0,0
"538"," JGI_0001001-H03","BRD",3.44008500321154e-06,3.44008500321154e-06
"539"," Johnsonella","BRD",1.99215349968761e-06,1.99215349968761e-06
"540"," Jonesia","BRD",7.21550618002169e-06,7.21550618002169e-06
"541"," Kaistia","BRD",3.57964546925527e-06,3.57964546925527e-06
"542"," Kapabacteriales","BRD",4.76917548348113e-07,4.76917548348113e-07
"543"," KCM-B-112","BRD",1.58241869532743e-06,1.58241869532743e-06
"544"," KD4-96","BRD",4.8643321557863e-07,4.8643321557863e-07
"545"," KI89A_clade","BRD",0,0
"546"," Kineococcus","BRD",2.88341039705448e-05,2.88341039705448e-05
"547"," Kineosphaera","BRD",0,0
"548"," Kineosporia","BRD",1.7284584826669e-05,1.7284584826669e-05
"549"," Kineosporiaceae","BRD",2.1900060382551e-06,2.1900060382551e-06
"550"," Kingella","BRD",0.000190020728239226,0.000190020728239226
"551"," Klenkia","BRD",4.20731700218291e-05,4.20731700218291e-05
"552"," Kocuria","BRD",0.00270409966621783,0.00270409966621783
"553"," Kosakonia","BRD",0,0
"554"," Kroppenstedtia","BRD",1.30592117720959e-06,1.30592117720959e-06
"555"," Kurthia","BRD",0.00034162126115108,0.00034162126115108
"556"," Kushneria","BRD",0,0
"557"," Laceyella","BRD",0,0
"558"," Lachnoanaerobaculum","BRD",0,0
"559"," Lachnoclostridium","BRD",0.000657022837415509,0.000657022837415509
"560"," Lachnospira","BRD",3.02072389287666e-06,3.02072389287666e-06
"561"," Lachnospiraceae","BRD",0.00321737765332055,0.00321737765332055
"562"," Lachnospiraceae_AC2044_group","BRD",4.92052306248543e-05,4.92052306248543e-05
"563"," Lachnospiraceae_FCS020_group","BRD",2.07043599746505e-05,2.07043599746505e-05
"564"," Lachnospiraceae_FE2018_group","BRD",0,0
"565"," Lachnospiraceae_ND3007_group","BRD",3.04469227879098e-05,3.04469227879098e-05
"566"," Lachnospiraceae_NK3A20_group","BRD",0.00122236647864937,0.00122236647864937
"567"," Lachnospiraceae_NK4A136_group","BRD",0.000102117609912972,0.000102117609912972
"568"," Lachnospiraceae_UCG-001","BRD",1.4551645770783e-05,1.4551645770783e-05
"569"," Lachnospiraceae_UCG-002","BRD",4.60844571412244e-07,4.60844571412244e-07
"570"," Lachnospiraceae_UCG-003","BRD",0,0
"571"," Lachnospiraceae_UCG-004","BRD",5.18790263847253e-05,5.18790263847253e-05
"572"," Lachnospiraceae_UCG-007","BRD",1.21079401953183e-06,1.21079401953183e-06
"573"," Lachnospiraceae_UCG-008","BRD",7.74076067432038e-06,7.74076067432038e-06
"574"," Lachnospiraceae_UCG-009","BRD",8.71409635859815e-06,8.71409635859815e-06
"575"," Lachnospiraceae_UCG-010","BRD",0.000119350758429525,0.000119350758429525
"576"," Lachnospiraceae_XPB1014_group","BRD",6.38999742826208e-06,6.38999742826208e-06
"577"," Lacticigenium","BRD",1.26937904354346e-05,1.26937904354346e-05
"578"," Lactobacillaceae","BRD",8.45354807036142e-07,8.45354807036142e-07
"579"," Lactobacillales","BRD",9.53244357061782e-06,9.53244357061782e-06
"580"," Lactobacillus","BRD",0.00884557136916844,0.00884557136916844
"581"," Lactococcus","BRD",0.000456301029954402,0.000456301029954402
"582"," Lactonifactor","BRD",4.81549085622558e-07,4.81549085622558e-07
"583"," Lampropedia","BRD",1.33976602175347e-05,1.33976602175347e-05
"584"," Latescibacterota","BRD",1.20676362046946e-07,1.20676362046946e-07
"585"," Lautropia","BRD",0.000150265444255114,0.000150265444255114
"586"," Lawsonella","BRD",2.39113772433113e-06,2.39113772433113e-06
"587"," LD29","BRD",2.92926917005024e-06,2.92926917005024e-06
"588"," Leadbetterella","BRD",1.09160520749752e-06,1.09160520749752e-06
"589"," Lechevalieria","BRD",1.59399510165305e-06,1.59399510165305e-06
"590"," Legionella","BRD",3.54082739478228e-05,3.54082739478228e-05
"591"," Lentimicrobium","BRD",1.06313648652528e-06,1.06313648652528e-06
"592"," Leptotrichia","BRD",3.14135901720303e-05,3.14135901720303e-05
"593"," Leptotrichiaceae","BRD",0.000139736851500971,0.000139736851500971
"594"," Leucobacter","BRD",0.000609377717183852,0.000609377717183852
"595"," Leuconostoc","BRD",6.69102538375047e-05,6.69102538375047e-05
"596"," Limibaculum","BRD",2.65665850275509e-07,2.65665850275509e-07
"597"," Limnobacter","BRD",2.04636352284989e-06,2.04636352284989e-06
"598"," Limnochordaceae","BRD",0,0
"599"," Lipingzhangella","BRD",9.38950737573973e-08,9.38950737573973e-08
"600"," Listeria","BRD",2.65665850275509e-07,2.65665850275509e-07
"601"," LiUU-11-161","BRD",1.74980724968072e-06,1.74980724968072e-06
"602"," Longimicrobiaceae","BRD",1.71507924479981e-06,1.71507924479981e-06
"603"," Longispora","BRD",0,0
"604"," Luteibacter","BRD",1.64122591710927e-05,1.64122591710927e-05
"605"," Luteimonas","BRD",0.000839841572294009,0.000839841572294009
"606"," Luteitalea","BRD",1.90916666334669e-06,1.90916666334669e-06
"607"," Luteolibacter","BRD",1.00279207117445e-05,1.00279207117445e-05
"608"," Lysinibacillus","BRD",6.47951583579331e-05,6.47951583579331e-05
"609"," Lysobacter","BRD",1.78375172966884e-05,1.78375172966884e-05
"610"," M2PB4-65_termite_group","BRD",0,0
"611"," Macellibacteroides","BRD",0,0
"612"," Macrococcus","BRD",0.000194213116310121,0.000194213116310121
"613"," Mailhella","BRD",4.94644935495185e-06,4.94644935495185e-06
"614"," Mannheimia","BRD",0.0418055771828556,0.0418055771828556
"615"," Mariniflexile","BRD",0,0
"616"," Marinimicrobium","BRD",1.47411092684725e-06,1.47411092684725e-06
"617"," Mariniradius","BRD",3.63112935131192e-06,3.63112935131192e-06
"618"," Marinobacter","BRD",0.000743247580913988,0.000743247580913988
"619"," Marinococcaceae","BRD",9.38950737573973e-08,9.38950737573973e-08
"620"," Marinococcus","BRD",3.7355492179974e-06,3.7355492179974e-06
"621"," Marinomonas","BRD",9.45984134590582e-05,9.45984134590582e-05
"622"," Marinospirillum","BRD",5.25643664279298e-06,5.25643664279298e-06
"623"," Marmoricola","BRD",1.56627054917226e-05,1.56627054917226e-05
"624"," Marvinbryantia","BRD",3.89031807350389e-05,3.89031807350389e-05
"625"," Massilia","BRD",0.00343308055687783,0.00343308055687783
"626"," MB-A2-108","BRD",2.63974339582398e-07,2.63974339582398e-07
"627"," Megamonas","BRD",0.000703161572518336,0.000703161572518336
"628"," Megasphaera","BRD",0.00142455751258216,0.00142455751258216
"629"," Meiothermus","BRD",7.838476448412e-06,7.838476448412e-06
"630"," Melghirimyces","BRD",6.25967158382649e-08,6.25967158382649e-08
"631"," Membranicola","BRD",1.1849488453136e-05,1.1849488453136e-05
"632"," Mesorhizobium","BRD",2.25600759792928e-06,2.25600759792928e-06
"633"," Methanimicrococcus","BRD",0,0
"634"," Methanobacterium","BRD",1.34541829901953e-06,1.34541829901953e-06
"635"," Methanobrevibacter","BRD",0.0026586480870422,0.0026586480870422
"636"," Methanocorpusculum","BRD",2.772141694443e-06,2.772141694443e-06
"637"," Methanoculleus","BRD",0,0
"638"," Methanomethylophilaceae","BRD",0,0
"639"," Methanosaeta","BRD",2.63256380334285e-06,2.63256380334285e-06
"640"," Methanosarcina","BRD",2.51179360976065e-06,2.51179360976065e-06
"641"," Methanosphaera","BRD",0.000292472394183469,0.000292472394183469
"642"," Methylobacillus","BRD",6.272083415297e-07,6.272083415297e-07
"643"," Methylobacter","BRD",0,0
"644"," Methylobacterium-Methylorubrum","BRD",0.000158188692790061,0.000158188692790061
"645"," Methylophaga","BRD",5.32378859704452e-06,5.32378859704452e-06
"646"," Methylophilus","BRD",0,0
"647"," Methylopila","BRD",0,0
"648"," Methylopilaceae","BRD",0,0
"649"," Methylotenera","BRD",0,0
"650"," Microbacteriaceae","BRD",0.0103760389521304,0.0103760389521304
"651"," Microbacterium","BRD",0,0
"652"," Micrococcaceae","BRD",0.00143018033988573,0.00143018033988573
"653"," Micrococcales","BRD",1.26191544770207e-05,1.26191544770207e-05
"654"," Micrococcus","BRD",0.000343330671287964,0.000343330671287964
"655"," Microgenomatia","BRD",2.56481926229013e-06,2.56481926229013e-06
"656"," Micromonospora","BRD",3.12983579191324e-08,3.12983579191324e-08
"657"," Micromonosporaceae","BRD",0,0
"658"," Microscillaceae","BRD",0,0
"659"," Microvirga","BRD",3.07878914757784e-05,3.07878914757784e-05
"660"," Microvirgula","BRD",7.82458947978311e-08,7.82458947978311e-08
"661"," Mitsuokella","BRD",8.021198038869e-05,8.021198038869e-05
"662"," Mobilicoccus","BRD",2.44892943639465e-06,2.44892943639465e-06
"663"," Mobiluncus","BRD",0,0
"664"," Modestobacter","BRD",2.50386863353059e-07,2.50386863353059e-07
"665"," Mogibacterium","BRD",0.000577693728137199,0.000577693728137199
"666"," Moheibacter","BRD",0.000212546938989762,0.000212546938989762
"667"," Mongoliicoccus","BRD",0,0
"668"," Monoglobus","BRD",0.000130773834837774,0.000130773834837774
"669"," Moraxella","BRD",0.132645279662858,0.132645279662858
"670"," Moraxellaceae","BRD",0.0141828037447589,0.0141828037447589
"671"," Morganella","BRD",2.44101154168243e-06,2.44101154168243e-06
"672"," Morganellaceae","BRD",1.71769243823693e-06,1.71769243823693e-06
"673"," Moryella","BRD",5.41592478115145e-07,5.41592478115145e-07
"674"," Mucilaginibacter","BRD",2.05157874149995e-05,2.05157874149995e-05
"675"," Mucispirillum","BRD",1.74963143864306e-05,1.74963143864306e-05
"676"," Murdochiella","BRD",5.55307955846075e-05,5.55307955846075e-05
"677"," Muribaculaceae","BRD",0.000925724739650697,0.000925724739650697
"678"," Muribaculum","BRD",3.34467036158092e-06,3.34467036158092e-06
"679"," Muricoccus","BRD",1.82876582543439e-05,1.82876582543439e-05
"680"," MVP-88","BRD",1.13437101055895e-06,1.13437101055895e-06
"681"," MWH-CFBk5","BRD",0,0
"682"," Myceligenerans","BRD",2.86515211461894e-06,2.86515211461894e-06
"683"," Mycobacterium","BRD",3.54543526051324e-06,3.54543526051324e-06
"684"," Mycoplasma","BRD",0.0425645773075622,0.0425645773075622
"685"," Myroides","BRD",0.000402175866651979,0.000402175866651979
"686"," Myxococcaceae","BRD",6.60093456031505e-07,6.60093456031505e-07
"687"," Nakamurella","BRD",3.54991998058546e-06,3.54991998058546e-06
"688"," Nannocystaceae","BRD",3.23703753608032e-06,3.23703753608032e-06
"689"," Nannocystis","BRD",1.21002891383147e-06,1.21002891383147e-06
"690"," Negativibacillus","BRD",5.86460532188555e-05,5.86460532188555e-05
"691"," Negativicoccus","BRD",0,0
"692"," Neisseria","BRD",0.00957742776111851,0.00957742776111851
"693"," Neisseriaceae","BRD",0.00392736653999092,0.00392736653999092
"694"," Neochlamydia","BRD",1.36837130153184e-06,1.36837130153184e-06
"695"," Nesterenkonia","BRD",8.8957371420286e-06,8.8957371420286e-06
"696"," Niabella","BRD",1.70994528359892e-06,1.70994528359892e-06
"697"," Nibribacter","BRD",1.09544252716963e-07,1.09544252716963e-07
"698"," Nitratireductor","BRD",1.162276457916e-06,1.162276457916e-06
"699"," Nitriliruptor","BRD",6.60093456031505e-07,6.60093456031505e-07
"700"," Nitriliruptoraceae","BRD",0,0
"701"," Nitrolancea","BRD",0,0
"702"," Nitrosomonas","BRD",2.0771540294339e-06,2.0771540294339e-06
"703"," Nitrososphaeraceae","BRD",3.71932190385712e-07,3.71932190385712e-07
"704"," Nitrospira","BRD",4.40685980611139e-07,4.40685980611139e-07
"705"," NK4A214_group","BRD",0.000235390037545662,0.000235390037545662
"706"," Nocardia","BRD",8.7912149740413e-07,8.7912149740413e-07
"707"," Nocardioidaceae","BRD",5.96044433911446e-06,5.96044433911446e-06
"708"," Nocardioides","BRD",0.000120377212151503,0.000120377212151503
"709"," Nocardiopsis","BRD",9.98303480588598e-06,9.98303480588598e-06
"710"," Nosocomiicoccus","BRD",0.000190591121850871,0.000190591121850871
"711"," Noviherbaspirillum","BRD",1.1066015413537e-06,1.1066015413537e-06
"712"," Novosphingobium","BRD",0.000116971971900003,0.000116971971900003
"713"," NS11-12_marine_group","BRD",0,0
"714"," NS9_marine_group","BRD",2.28210556725023e-06,2.28210556725023e-06
"715"," Nubsella","BRD",1.06738439223772e-05,1.06738439223772e-05
"716"," Oblitimonas","BRD",4.11675948317861e-05,4.11675948317861e-05
"717"," Oceanisphaera","BRD",0.000258676492659593,0.000258676492659593
"718"," Oceanobacillus","BRD",7.01221150298081e-05,7.01221150298081e-05
"719"," Oceanobacter","BRD",6.7288686831883e-05,6.7288686831883e-05
"720"," Ochrobactrum","BRD",0.00136564479583387,0.00136564479583387
"721"," Odoribacter","BRD",0.000177412967859823,0.000177412967859823
"722"," Ohtaekwangia","BRD",0,0
"723"," OLB8","BRD",0,0
"724"," Oligella","BRD",9.857380162005e-05,9.857380162005e-05
"725"," Oligoflexus","BRD",0,0
"726"," Olivibacter","BRD",9.93380801526623e-06,9.93380801526623e-06
"727"," Olsenella","BRD",0.00233187803477106,0.00233187803477106
"728"," OM60(NOR5)_clade","BRD",2.2329090603127e-06,2.2329090603127e-06
"729"," Omnitrophales","BRD",0,0
"730"," Oribacterium","BRD",0.000183209181904543,0.000183209181904543
"731"," Ornithinicoccus","BRD",0.00015582591640978,0.00015582591640978
"732"," Ornithinimicrobium","BRD",0.000123268398473981,0.000123268398473981
"733"," Ornithobacterium","BRD",0.000469469736250813,0.000469469736250813
"734"," Oscillibacter","BRD",7.18160759349504e-05,7.18160759349504e-05
"735"," Oscillospira","BRD",1.39669774641534e-05,1.39669774641534e-05
"736"," Oscillospiraceae","BRD",0.000136295648035669,0.000136295648035669
"737"," Oscillospirales","BRD",0.000300205361178927,0.000300205361178927
"738"," Ottowia","BRD",0,0
"739"," Oxalobacteraceae","BRD",5.00964518856677e-06,5.00964518856677e-06
"740"," p-1088-a5_gut_group","BRD",4.66104269916827e-05,4.66104269916827e-05
"741"," p-251-o5","BRD",1.01767490198267e-05,1.01767490198267e-05
"742"," p-2534-18B5_gut_group","BRD",4.27797551956225e-05,4.27797551956225e-05
"743"," P3OB-42","BRD",7.85328206910936e-06,7.85328206910936e-06
"744"," Paenalcaligenes","BRD",0.000308745798450167,0.000308745798450167
"745"," Paenarthrobacter","BRD",2.48481808458688e-06,2.48481808458688e-06
"746"," Paenibacillaceae","BRD",3.9902510931747e-06,3.9902510931747e-06
"747"," Paenibacillus","BRD",4.22430999563044e-05,4.22430999563044e-05
"748"," Paeniclostridium","BRD",2.71514117773073e-05,2.71514117773073e-05
"749"," Paeniglutamicibacter","BRD",0.00162631299621425,0.00162631299621425
"750"," Paenochrobactrum","BRD",4.30326030499524e-05,4.30326030499524e-05
"751"," Pajaroellobacter","BRD",1.31830952642103e-06,1.31830952642103e-06
"752"," Paludibacter","BRD",1.29287533160491e-06,1.29287533160491e-06
"753"," Paludibacteraceae","BRD",4.08048794273442e-06,4.08048794273442e-06
"754"," Paludicola","BRD",1.62077286229784e-07,1.62077286229784e-07
"755"," Paludisphaera","BRD",0,0
"756"," Pandoraea","BRD",0,0
"757"," Pannonibacter","BRD",2.8294958839541e-06,2.8294958839541e-06
"758"," Pantoea","BRD",0.000589588603900892,0.000589588603900892
"759"," Papillibacter","BRD",1.5163295044219e-06,1.5163295044219e-06
"760"," Parabacteroides","BRD",8.41553499679865e-05,8.41553499679865e-05
"761"," Paraclostridium","BRD",0,0
"762"," Paracoccus","BRD",0.00120115135545349,0.00120115135545349
"763"," Paraeggerthella","BRD",0,0
"764"," Parapedobacter","BRD",2.74328067421863e-06,2.74328067421863e-06
"765"," Paraperlucidibaca","BRD",3.63333409633349e-07,3.63333409633349e-07
"766"," Paraprevotella","BRD",2.06688430007818e-05,2.06688430007818e-05
"767"," Parapusillimonas","BRD",5.01841663376376e-06,5.01841663376376e-06
"768"," Parasutterella","BRD",1.79015075246836e-05,1.79015075246836e-05
"769"," Parcubacteria","BRD",2.44736608180416e-06,2.44736608180416e-06
"770"," Parvibacter","BRD",2.81784935678714e-07,2.81784935678714e-07
"771"," Parvibaculum","BRD",0,0
"772"," Parvimonas","BRD",0.00045673786685815,0.00045673786685815
"773"," Parviterribacter","BRD",8.6874421633538e-07,8.6874421633538e-07
"774"," Pasteurella","BRD",0.0379412849590727,0.0379412849590727
"775"," Pasteurellaceae","BRD",0.00530275415280589,0.00530275415280589
"776"," Patulibacter","BRD",6.64837396394497e-06,6.64837396394497e-06
"777"," Pediococcus","BRD",5.84087430893401e-05,5.84087430893401e-05
"778"," Pedobacter","BRD",0.000490067933454102,0.000490067933454102
"779"," Pedosphaeraceae","BRD",0,0
"780"," Pelagibacterium","BRD",6.04361240824474e-05,6.04361240824474e-05
"781"," Pelistega","BRD",7.01190223128152e-06,7.01190223128152e-06
"782"," Pelotomaculum","BRD",0,0
"783"," PeM15","BRD",0,0
"784"," Peptococcaceae","BRD",0,0
"785"," Peptococcus","BRD",4.0183977933595e-05,4.0183977933595e-05
"786"," Peptoniphilus","BRD",0.000127862153967264,0.000127862153967264
"787"," Peptostreptococcaceae","BRD",1.29612457504808e-05,1.29612457504808e-05
"788"," Peptostreptococcales-Tissierellales","BRD",0,0
"789"," Peptostreptococcus","BRD",0.000349485226899946,0.000349485226899946
"790"," Peredibacter","BRD",2.11074113872241e-06,2.11074113872241e-06
"791"," Persicitalea","BRD",4.86353261182268e-06,4.86353261182268e-06
"792"," Petrimonas","BRD",8.61813181063256e-07,8.61813181063256e-07
"793"," Phascolarctobacterium","BRD",0.00344521051328034,0.00344521051328034
"794"," Phaselicystis","BRD",2.8275785041827e-07,2.8275785041827e-07
"795"," Phenylobacterium","BRD",0,0
"796"," Phocea","BRD",1.62077286229784e-07,1.62077286229784e-07
"797"," Phycicoccus","BRD",1.13032474795171e-06,1.13032474795171e-06
"798"," Phyllobacterium","BRD",6.74491517707089e-06,6.74491517707089e-06
"799"," Pigmentiphaga","BRD",0,0
"800"," Pir2_lineage","BRD",6.60093456031505e-07,6.60093456031505e-07
"801"," Pir4_lineage","BRD",3.30400215034611e-06,3.30400215034611e-06
"802"," Pirellula","BRD",2.47083262051878e-05,2.47083262051878e-05
