"","Name","ID","Status","State","Farm","Date.of.colleciton","RectaTemp","X16S.copies","Hscopy_log","HScopies","HSpre_abs","MBcopy_log","MBpre_abs","MBcopies","MHcopy_log","MHpre_abs","MHcopies","PMcopy_log","PMpre_abs","PMcopies","quality","HSRel","PMRel","MBRel","MHRel","BactABund","HSRelBact","PMRelBact","MBRelBact","MHRelBact","X16S_log"
"79","Beef 178","Beef178","BRD","TX","Cactus","4/21/21",104.6,2466179.83,4.797954659,62799.27917,1,3.380490563,1,2401.544083,2.230448921,0,170,3.677689699,1,4760.907015,"Clean",0.025464193002503,0.00193047844974063,0.000973791146041447,6.89325238703294e-05,70131.730268,0.895447451959621,0.0678852068358611,0.0342433314253447,0.00242400977917364,6.39202491759301
"80","Beef 179","Beef179","Healthy","TX","Cactus","4/21/21",102.3,2661634.63,2.957919919,907.6531492,1,2.826074803,0,670,2.230448921,0,170,3.798004368,1,6280.646758,"Clean",0.000341013427977528,0.00235969531174908,0.000251725008552357,6.38705245580608e-05,8028.2999072,0.113056706860937,0.782313420101228,0.08345477968494,0.0211750933528952,6.42514860158515
"81","Beef 180","Beef180","BRD","TX","Cactus","4/27/21",104,12496540.18,3.871623444,7440.865324,1,2.826074803,0,670,2.230448921,0,170,3.548482207,1,3535.755352,"Clean",0.000595434033486219,0.000282938741529337,5.36148398156073e-05,1.36037653263481e-05,11816.620676,0.629694861840888,0.299218824818609,0.056699797545401,0.0143865157951018,7.0967898246637
"82","Beef 181","Beef181","Healthy","TX","Cactus","4/27/21",103.2,5381862.25,5.001801645,100415.7057,1,3.758052206,1,5728.648906,2.230448921,0,170,3.484140015,1,3048.877779,"Clean",0.0186581709147238,0.000566509813401486,0.00106443618210407,3.15875791878545e-05,109363.232385,0.918185239317897,0.027878453411717,0.052381854313093,0.00155445295729314,6.73093265839895
"83","Beef 183","Beef183","BRD","TX","Cactus","4/28/21",104,24733248.02,5.165059629,146237.7946,1,3.647237988,1,4438.518025,2.230448921,0,170,3.472631655,1,2969.146698,"Clean",0.00591259969098066,0.000120046776533315,0.000179455525671796,6.87333907226957e-06,153815.459323,0.950735350293448,0.0193033048242897,0.0288561243748554,0.00110522050740696,7.39328117009261
"84","Beef 184","Beef184","Healthy","TX","Cactus","4/29/21",102.5,11498080.24,3.223101396,1671.480814,1,3.225796889,1,1681.887291,2.230448921,0,170,2.278753601,0,190,"Clean",0.000145370425245876,1.65244976582282e-05,0.000146275487376491,1.47850768520989e-05,3713.368105,0.450125268149251,0.0511664867655236,0.45292770429502,0.0457805407902053,7.06062537284005
"85","Beef 185","Beef185","BRD","TX","Cactus","4/29/21",104,24394525.11,5.146118095,139996.7955,1,3.569891151,1,3714.421213,3.55523725,1,3591.18063,4.924777395,1,84096.39816,"Clean",0.00573886127599227,0.00344734721339283,0.00015226454281241,0.00014721256568048,231398.795503,0.605002265442583,0.363426257155732,0.0160520334815306,0.015519443920154,7.38729238589116
"86","Beef 186","Beef186","Healthy","TX","Cactus","4/29/21",102.9,12358166.82,4.548106804,35327.00375,1,2.826074803,0,670,4.505996665,1,32062.44701,4.844741985,1,69942.63429,"Clean",0.00285859579859596,0.00565962859287572,5.42151606916081e-05,0.00259443390569152,138002.08505,0.255988913045774,0.506823025642394,0.00485499910930512,0.232333062202527,7.09195408849995
"87","Beef 187","Beef187","BRD","TX","Cactus","4/29/21",104,22771379.95,4.83854366,68951.49079,1,2.826074803,0,670,2.230448921,0,170,4.143255156,1,13907.69495,"Clean",0.00302798912237201,0.000610753278041896,2.94228984572364e-05,7.46551154885104e-06,83699.18574,0.823801213600671,0.166162846472633,0.00800485684629314,0.00203108308040274,7.35738936881361
"88","Beef 188","Beef188","Healthy","TX","Cactus","4/29/21",103,7096313.76,2.839309836,690.7324135,1,2.826074803,0,670,2.230448921,0,170,2.278753601,0,190,"Clean",9.73367915879751e-05,2.67744643805039e-05,9.44152164996718e-05,2.39560997088719e-05,1720.7324135,0.401417680099975,0.110418097845636,0.389369081876716,0.0987951401776741,6.85103287056372
"89","Beef 190","Beef190","Healthy","IN","Ault","4/7/21",101.8,224315487.3,6.962701412,9177014.37,1,2.826074803,0,670,3.345867159,1,2217.518027,4.6799632,1,47858.95373,"Clean",0.0409111937854146,0.000213355548054483,2.98686465238996e-06,9.88571076251319e-06,9227760.841757,0.994500673280633,0.0051864102842188,7.26069965931659e-05,0.000240309438554736,8.35085926132705
"90","Beef 191","Beef191","BRD","IN","Ault","4/7/21",102.7,4.41e+11,7.164744442,14613170.18,1,2.826074803,0,670,5.271242047,1,186742.0179,6.262885754,1,1831832.474,"Clean",3.31364403174603e-05,4.15381513378685e-06,1.51927437641723e-09,4.23451287755102e-07,16632414.6719,0.878595830387066,0.110136291701218,4.02827859464054e-05,0.0112275951257694,11.6444385894688
"91","Beef 192","Beef192","BRD","IN","Ault","4/7/21",102.4,84030733827,3.182963383,1523.924262,1,2.826074803,0,670,2.230448921,0,170,6.466897583,1,2930202.154,"Clean",1.81353201691349e-08,3.48706005594645e-05,7.9732732238109e-09,2.02306932544456e-09,2932566.078262,0.000519655558078051,0.999193905883478,0.00022846885018771,5.7969708256583e-05,10.9244381561894
"92","Beef 193","Beef193","BRD","IN","Ault","4/7/21",102.9,11878623162,5.10282316,126713.5796,1,2.826074803,0,670,3.964211366,1,9208.976532,5.029398846,1,107003.7126,"Clean",1.06673625277852e-05,9.00809051189598e-06,5.64038433463691e-08,7.75256223419877e-07,243596.268732,0.520178655689541,0.439266632272284,0.00275045263824267,0.0378042593999317,10.0747661050085
"93","Beef 194","Beef194","Healthy","IN","Ault","4/7/21",103.6,1.45e+11,5.411299572,257809.8892,1,4.171560296,1,14844.3196,4.715754008,1,51970.15449,6.305780549,1,2021997.195,"Clean",1.77799923586207e-06,1.39448082413793e-05,1.02374617931034e-07,3.58414858551724e-07,2346621.55829,0.109864280539495,0.861663095123631,0.00632582597204858,0.022146798364825,11.161368002238
"94","Beef 195","Beef195","BRD","IN","Ault","4/7/21",103.6,2.04e+11,6.783207827,6070267.461,1,6.042015056,1,1101577.498,5.674945879,1,473092.299,6.261839539,1,1827424.905,"Clean",2.97562130441176e-05,8.95796522058824e-06,5.39988969607843e-06,2.31907989705882e-06,9472362.163,0.640839883077009,0.192921773212822,0.11629385353348,0.0499444901766896,11.309630167428
"95","Beef 196","Beef196","BRD","IN","Ault","4/7/21",103.8,1.85e+11,7.354159783,22602672.01,1,5.976567732,1,947474.9409,5.807757061,1,642328.3058,6.215806101,1,1643637.726,"Clean",0.000122176605459459,8.88452824864865e-06,5.12148616702703e-06,3.47204489621622e-06,25836112.9827,0.87484800926265,0.0636178409306612,0.0366725033883554,0.0248616464183334,11.2671717284054
"96","Beef 197","Beef197","Healthy","IN","Ault","4/7/21",101.8,2.36e+11,3.384555425,2424.127312,1,3.927620272,1,8464.869595,5.341863866,1,219717.1041,7.017206416,1,10404145.46,"Clean",1.02717258983051e-08,4.40853621186441e-05,3.58680915042373e-08,9.3100467838983e-07,10634751.561007,0.000227943953189111,0.978315798005801,0.000795963078821417,0.0206602949621886,11.3729120029719
"97","Beef 198","Beef198","Healthy","IN","Ault","4/7/21",103.4,1.26e+11,6.435946369,2728640.799,1,3.1692742,1,1476.638544,3.325979852,1,2118.262863,5.164360518,1,146002.576,"Clean",2.16558793571429e-05,1.1587506031746e-06,1.17193535238095e-08,1.68116100238095e-08,2878238.276407,0.948024637628769,0.0507263686946238,0.000513035545425147,0.000735958131181654,11.100370545121
"98","Beef 199","Beef199","Healthy","IN","Ault","4/7/21",103,12449358067,6.77779596,5995093.489,1,2.826074803,0,670,2.230448921,0,170,6.287994902,1,1940863.095,"Clean",0.000481558443153099,0.000155900656447879,5.38180359496603e-08,1.36553225543914e-08,7936796.584,0.755354307692057,0.24453985615716,8.44169297913809e-05,2.14192209918429e-05,10.0951469582821
"99","Beef 2","Beef2","BRD","TX","Cactus","3/4/21",104,9430713.31,7.690320384,49014026.79,1,4.98692487,1,97034.2089,4.488077696,1,30766.4718,5.200211922,1,158566.6759,"Clean",5.1972767254018,0.0168138581555503,0.0102891696216773,0.00326236953543867,49300394.1466,0.994191377948248,0.00321633688015729,0.00196822379576639,0.000624061375828205,6.97454458872275
"100","Beef 200","Beef200","Healthy","IN","Ault","4/7/21",103.3,870000508.3,4.556224605,35993.54354,1,2.826074803,0,670,2.230448921,0,170,6.838303734,1,6891340.904,"Clean",4.13718649548058e-05,0.00792107687093865,7.7011449258713e-07,1.95402184686287e-07,6928174.44754,0.00519524209624662,0.994683513843524,9.67065718499479e-05,2.45374883798375e-05,8.93951950685553
"101","Beef 201","Beef201","BRD","IN","Ault","4/7/21",102.4,2.56e+11,5.592597113,391378.6336,1,2.826074803,0,670,5.389296431,1,245073.5441,5.827660518,1,672450.8046,"Clean",1.5288227875e-06,2.62676095546875e-06,2.6171875e-09,9.57318531640625e-07,1309572.9823,0.298859734348385,0.513488605590332,0.000511617152350899,0.187140042908932,11.4082399653135
"102","Beef 202","Beef202","Healthy","IN","Ault","4/7/21",103.3,1.65e+11,7.222471022,16690564.37,1,5.656272497,1,453181.8388,4.298347436,1,19876.84429,5.780580865,1,603366.0428,"Clean",0.000101154935575758,3.65676389575758e-06,2.74655659878788e-06,1.20465722969697e-07,17766989.09589,0.939414341952908,0.0339599489560995,0.025506957670438,0.00111875142055432,11.2174839442165
"104","Beef 210","Beef210","Healthy","IN","Ault","5/19/21",102.5,2.72e+11,7.630164994,42674161.25,1,4.900405491,1,79507.02274,2.230448921,0,170,4.601497112,1,39948.19046,"Clean",0.000156890298713235,1.46868347279412e-07,2.92305230661765e-07,6.25e-10,42793786.4632,0.997204612559749,0.000933504458511821,0.00185791044240432,3.97253933456413e-06,11.4345689040358
"105","Beef 211","Beef211","BRD","IN","Ault","5/19/21",103.7,3138017508,6.310571452,2044426.268,1,2.826074803,0,670,5.189025601,1,154534.5533,5.702114776,1,503633.6927,"Clean",0.000651502505256258,0.000160494226503213,2.13510599699305e-07,4.92459181333541e-05,2703264.514,0.756280510994049,0.186305738891522,0.000247848479691914,0.0571659016347373,9.49665536246343
"106","Beef 212","Beef212","BRD","IN","Ault","5/19/21",105.3,84834743833,6.588380619,3875971.893,1,5.192687288,1,155842.9959,4.419563991,1,26276.28663,5.358956417,1,228536.9447,"Clean",4.56884964564752e-05,2.69390740602556e-06,1.83701852399981e-06,3.09734967570902e-07,4286628.12023,0.904200640757247,0.0533139190734693,0.0363556136732566,0.00612982649602694,10.9285737527888
"107","Beef 213","Beef213","Healthy","IN","Ault","5/19/21",102,10709022.7,5.852366723,711814.3238,1,4.222133228,1,16677.58751,2.230448921,0,170,5.781627079,1,604821.3026,"Clean",0.0664686539323518,0.0564777309324407,0.00155733982242843,1.58744644364233e-05,1333483.21391,0.533800738078164,0.453564991513137,0.0125067847394183,0.000127485669280779,7.02974987969933
"108","Beef 214","Beef214","BRD","IN","Ault","5/19/21",104.3,2.09e+11,7.72667662,53293791.68,1,3.802923288,1,6352.187195,5.282836674,1,191794.732,6.577796321,1,3782651.415,"Clean",0.000254994218564593,1.80988105980861e-05,3.03932401674641e-08,9.1767814354067e-07,57274590.014195,0.930496257883149,0.0660441465240083,0.000110907597826989,0.00334868799501603,11.3201462861131
"110","Beef 216","Beef216","BRD","IN","Ault","5/19/21",103,3.74e+11,7.376709228,23807249.77,1,5.194174728,1,156377.6663,6.19459598,1,1565294.214,5.805690013,1,639278.3738,"Clean",6.36557480481283e-05,1.70930046470588e-06,4.18122102406417e-07,4.18527864705882e-06,26168200.0241,0.909777888738024,0.0244295890894768,0.00597586636283664,0.0598166558096628,11.5728716022016
"111","Beef 217","Beef217","Healthy","IN","Ault","5/19/21",102.8,3.08e+11,4.242336326,17471.74673,1,2.826074803,0,670,4.770564972,1,58961.01781,6.144663514,1,1395286.892,"Clean",5.67264504220779e-08,4.53015224675325e-06,2.17532467532468e-09,1.91431876006494e-07,1472389.65654,0.0118662520158266,0.947634266379468,0.000455042588097533,0.0400444390166077,11.4885507165019
"112","Beef 218","Beef218","BRD","IN","Ault","6/8/21",106.7,2.01e+11,6.669558622,4672600.19,1,4.994857878,1,98822.96465,2.230448921,0,170,4.82852566,1,67379.17056,"Clean",2.32467671144279e-05,3.35219754029851e-07,4.91656540547264e-07,8.45771144278607e-10,4838972.32521,0.965618291647746,0.0139242727653078,0.020422304160566,3.5131426380419e-05,11.3031960574226
"113","Beef 219","Beef219","Healthy","IN","Ault","6/8/21",104.5,2e+11,6.223981582,1674871.846,1,5.809974545,1,645616.387,4.544996774,1,35074.92683,5.493918089,1,311830.1394,"Clean",8.37435923e-06,1.559150697e-06,3.228081935e-06,1.7537463415e-07,2667393.29923,0.627905845937113,0.11690444730817,0.242040192267999,0.0131495144867182,11.3010299956662
"115","Beef 220","Beef220","Healthy","IN","Ault","6/8/21",102.5,1985839434,5.140706228,138263.0803,1,2.826074803,0,670,2.230448921,0,170,5.796274082,1,625567.3624,"Clean",6.96245013231014e-05,0.000315014069964329,3.37388808243396e-07,8.56061155244438e-08,764670.4427,0.180813946216886,0.818087541335014,0.000876194452651099,0.000222317995448786,9.29794413070895
"116","Beef 221","Beef221","Healthy","IN","Ault","6/8/21",103.5,3.41e+11,7.030349748,10723825.73,1,3.665087258,1,4624.739319,2.230448921,0,170,6.516069665,1,3281479.271,"Clean",3.14481692961877e-05,9.62310636656892e-06,1.35622853929619e-08,4.98533724340176e-10,14010099.740319,0.765435359402789,0.234222406108672,0.000330100385059407,1.21341034789899e-05,11.5327543789938
"117","Beef 222","Beef222","BRD","IN","Ault","6/8/21",103.8,2100504.78,5.611538647,408826.1309,1,3.768464281,1,5867.651079,2.230448921,0,170,3.743078106,1,5534.496362,"Clean",0.194632325902158,0.00263484111757175,0.00279344809631902,8.09329269891021e-05,420398.278341,0.972473370997934,0.0131648882670037,0.013957362295001,0.000404378440061324,6.32232388093169
"118","Beef 224","Beef224","Healthy","IN","Ault","6/8/21",102.7,3.23e+11,6.642499288,4390351.458,1,3.359666415,1,2289.108693,5.781405636,1,604512.9874,5.946928972,1,884970.8622,"Clean",1.3592419374613e-05,2.73984787058824e-06,7.08702381733746e-09,1.87155723653251e-06,5882124.416293,0.746388744488146,0.150450891475315,0.000389163596516143,0.102771200440023,11.5092025223324
"119","Beef 225","Beef225","Healthy","IN","Ault","6/7/21",104.9,45429660.67,3.243846886,1753.262265,1,2.826074803,0,670,2.230448921,0,170,2.278753601,0,190,"Clean",3.8592898100993e-05,4.18228965829517e-06,1.47480740581988e-05,3.74204864163252e-06,2783.262265,0.629930670583068,0.0682652161060359,0.240724709426548,0.0610794038843479,7.65733950248931
"120","Beef 226","Beef226","Healthy","IN","Ault","6/7/21",104.1,234991182.6,4.530067248,33889.66284,1,2.826074803,0,670,2.230448921,0,170,4.885021244,1,76739.90267,"Clean",0.000144216742368954,0.000326565030317014,2.85117080814248e-06,7.23431399080929e-07,111469.56551,0.304026149962518,0.688438160845936,0.00601060923611382,0.00152507995543186,8.37105156871558
"121","Beef 227","Beef227","Healthy","IN","Ault","6/7/21",104.4,2457064.8,5.644911826,441480.8051,1,2.826074803,0,670,3.94523834,1,8815.325241,5.307691906,1,203091.5743,"Clean",0.179678128594736,0.0826561734554172,0.000272683081048575,0.00358774633904649,654057.704641,0.674987546155917,0.310510178014757,0.00102437444776795,0.0134779013815586,6.39041678700278
"122","Beef 228","Beef228","BRD","IN","Ault","6/7/21",105,2.67e+11,7.245922445,17616614.27,1,6.123824211,1,1329915.999,4.746321661,1,55759.85823,6.141524871,1,1385239.512,"Clean",6.59798287265918e-05,5.18816296629214e-06,4.98095879775281e-06,2.08838420337079e-07,20387529.63923,0.864087733125932,0.0679454321593971,0.0652318364477546,0.00273499826691636,11.4265112613662
"123","Beef 229","Beef229","Healthy","IN","Ault","6/7/21",103.8,819132.59,2.7757204,596.6510379,1,2.826074803,0,670,2.230448921,0,170,3.925119431,1,8416.265573,"Clean",0.000728393724268741,0.010274607158531,0.000817938399935962,0.000207536608938975,9852.9166109,0.0605557787061693,0.854190277393531,0.0680001695395248,0.0172537743607749,5.91335473529966
"125","Beef 230","Beef230","Healthy","IN","Ault","6/7/21",104.3,5636526.12,5.938956593,868873.5829,1,3.588732047,1,3879.109572,4.749483832,1,56167.33677,5.72042353,1,525319.5098,"Clean",0.154150546702337,0.0931991617915185,0.000688209278093437,0.00996488538759756,1454239.539042,0.597476247601122,0.361233136424046,0.00266744884034402,0.038623167134488,6.75101160093884
"126","Beef 231","Beef231","BRD","IN","Ault","6/7/21",105.2,395251494.5,6.744422781,5551658.978,1,5.93888594,1,868732.2418,4.85910576,1,72294.58349,6.459574082,1,2881204.482,"Clean",0.0140458899087098,0.0072895473441404,0.00219792272486904,0.000182907805526337,9373890.28529,0.592247061682806,0.30736486072611,0.092675742446363,0.00771233514472091,8.59687352183301
"127","Beef 232","Beef232","BRD","IN","Ault","6/7/21",103.3,1769993.38,3.833740376,6819.309095,1,2.826074803,0,670,2.230448921,0,170,4.803416512,1,63594.05414,"Clean",0.00385273141247568,0.0359289785253321,0.000378532489200609,9.60455569613486e-05,71253.363235,0.095705083737722,0.892505999053842,0.00940306491625216,0.00238585229218338,6.2479718874133
"128","Beef 233","Beef233","Healthy","IN","Ault","6/7/21",103.8,334249620.3,4.411006177,25763.57799,1,3.585509262,1,3850.430265,4.203482305,1,15976.52434,4.944655471,1,88035.02078,"Clean",7.7078854919495e-05,0.000263381064430188,1.15196249483967e-05,4.77981824651305e-05,133625.553375,0.192804275374624,0.658818755518587,0.0288150744206413,0.119561894686148,8.52407092388492
"129","Beef 24","Beef24","BRD","TX","Cactus","3/10/21",104.3,11756549.29,6.388856081,2448251.792,1,5.42324036,1,264996.6356,4.169752481,1,14782.65636,5.254477484,1,179670.7925,"Clean",0.208245781275502,0.0152826129562376,0.0225403414780393,0.00125739755734057,2907701.87646,0.841988586182239,0.061791339048397,0.0911361091538799,0.00508396561548368,7.07027990594066
"130","Beef 240","Beef240","BRD","IN","Ault","8/25/21",103.3,10452.89,3.584794499,3844.098429,1,2.826074803,0,670,2.230448921,0,170,4.269847112,1,18614.31728,"Clean",0.367754604611739,1.78078189668121,0.0640971061591579,0.0162634448463535,23298.415709,0.164993984012186,0.798952062341708,0.0287573201701086,0.0072966334759977,4.01927792596602
"131","Beef 241","Beef241","Healthy","IN","Ault","8/25/21",105.9,1.42e+11,3.48557694,3058.982129,1,2.826074803,0,670,6.003811663,1,1008815.306,5.259566039,1,181788.3462,"Clean",2.15421276690141e-08,1.28019962112676e-06,4.71830985915493e-09,7.10433314084507e-06,1194332.634329,0.00256124804855441,0.152209142557787,0.000560982745293918,0.844668626648365,11.1522883443861
"132","Beef 242","Beef242","Healthy","IN","Ault","8/25/21",103.1,15312223131,4.984664066,96530.39121,1,4.896686893,1,78829.15896,3.41820984,1,2619.448352,3.315392702,1,2067.248579,"Clean",6.30413953507324e-06,1.35006429916424e-07,5.14811979198555e-06,1.71069107966227e-07,180046.247101,0.536142201041545,0.0114817643371391,0.437827281763776,0.0145487528575398,10.1850382490829
"133","Beef 243","Beef243","Healthy","IN","Ault","8/25/21",105.6,66591050805,4.639206564,43571.90656,1,2.826074803,0,670,4.769510915,1,58818.08964,4.687286702,1,48672.84158,"Clean",6.54320753814091e-07,7.30921662770118e-07,1.00614120351093e-08,8.83273186546316e-07,151732.83778,0.287162009209738,0.320779880559352,0.00441565589758128,0.387642454333329,10.8234158681084
"134","Beef 244","Beef244","Healthy","IN","Ault","8/25/21",104.2,1.52e+11,5.562831845,365453.2638,1,5.537277363,1,344569.9211,3.857751609,1,7206.951661,6.075613356,1,1190181.942,"Clean",2.4042977881579e-06,7.83014435526316e-06,2.26690737565789e-06,4.74141556644737e-08,1907412.078561,0.191596387538715,0.623977354121561,0.180647865751145,0.0037783925885785,11.1818435879476
"135","Beef 245","Beef245","BRD","IN","Ault","8/25/21",105.3,1672063835,6.528850083,3379481.578,1,4.150736148,1,14149.33887,5.11207944,1,129443.2594,4.084667144,1,12152.54237,"Clean",0.00202114387456984,7.26798948438473e-06,8.46220017072494e-06,7.74152617205551e-05,3535226.71864,0.955944794199814,0.00343755672187131,0.00400238513569598,0.0366152639426183,9.22325285390044
"136","Beef 246","Beef246","Healthy","IN","Ault","9/30/21",103.3,3.26e+11,6.555909418,3596743.089,1,4.585812106,1,38531.16196,5.446215509,1,279392.9926,6.328797268,1,2132049.423,"Clean",1.10329542607362e-05,6.54002890490798e-06,1.18193748343558e-07,8.57033719631902e-07,6046716.66656,0.594825801726576,0.352596217181932,0.00637224531671674,0.0462057357747751,11.5132176000693
"137","Beef 247","Beef247","Healthy","IN","Ault","9/30/21",104.2,1.12e+12,3.383653447,2419.097914,1,2.826074803,0,670,3.760778365,1,5764.721954,5.419636859,1,262806.9576,"Clean",2.15990885178571e-09,2.34649069285714e-07,5.98214285714286e-10,5.14707317321429e-09,271660.777468,0.00890484793773718,0.967408545501042,0.00246631113348309,0.0212202954277382,12.0492180226706
"139","Beef 249","Beef249","BRD","ID","Boise Valley Feeders","10/1/21",105.4,478612514.9,2.865016204,732.8518761,1,3.304237363,1,2014.825146,2.230448921,0,170,3.340861966,1,2192.108094,"Clean",1.53120082171926e-06,4.58013116196515e-06,4.2097209815355e-06,3.55193386523792e-07,5109.7851161,0.1434212710415,0.429002011668371,0.394307216491679,0.0332695007984506,8.67998405139241
"140","Beef 25","Beef25","BRD","TX","Cactus","3/10/21",105.5,311700.24,6.855189904,7164566.275,1,5.039481054,1,109516.8777,2.230448921,0,170,5.196723156,1,157297.9839,"Clean",22.9854371462787,0.50464505224635,0.351353203000421,0.000545395794369616,7431551.1366,0.9640741405539,0.0211662385158484,0.014736745490539,2.28754397130848e-05,5.49373852997683
"141","Beef 250","Beef250","BRD","ID","Boise Valley Feeders","10/1/21",105.1,48701858.03,2.278753601,190,0,2.826074803,0,670,3.633237468,1,4297.713573,4.316926765,1,20745.63655,"Clean",3.90128852749235e-06,0.000425972178252847,1.37571753337888e-05,8.82453718778581e-05,25903.350123,0.00733495857091072,0.800886234849585,0.0258653802237378,0.165913426355767,7.68754553926517
"142","Beef 251","Beef251","BRD","ID","Boise Valley Feeders","10/1/21",105.3,41996583.69,3.230016853,1698.309556,1,5.751133507,1,563810.9515,5.180032703,1,151367.5225,2.278753601,0,190,"Clean",4.0439231165472e-05,4.52417752364085e-06,0.0134251622860993,0.00360428180580895,717066.783556,0.00236841197353743,0.000264968346543362,0.78627397674734,0.21109264293258,7.62321397347893
"143","Beef 252","Beef252","BRD","ID","Boise Valley Feeders","10/1/21",106.2,330367090,2.948511465,888.201423,1,2.826074803,0,670,5.402631783,1,252715.4435,2.278753601,0,190,"Clean",2.68852876053726e-06,5.75117818182192e-07,2.02804704306352e-06,0.000764953444666658,254463.644923,0.00349048455730785,0.00074666854692541,0.00263298908652645,0.99312985780924,8.51899677923875
"144","Beef 253","Beef253","BRD","ID","Boise Valley Feeders","10/1/21",105.7,237579456.5,3.91447925,8212.573136,1,5.795488073,1,624436.2017,5.021015522,1,104957.994,3.260522378,1,1821.890946,"Clean",3.45676905612418e-05,7.66855422956151e-06,0.0026283257437286,0.000441780596463314,739428.659782,0.0111066470407318,0.00246391713642413,0.844484715921206,0.141944719901639,8.3758088863088
"145","Beef 254","Beef254","BRD","ID","Boise Valley Feeders","10/1/21",105.8,606200024.5,4.640273735,43679.10536,1,2.826074803,0,670,4.68241158,1,48129.5255,2.278753601,0,190,"Clean",7.20539485230588e-05,3.13427898912927e-07,1.10524574879822e-06,7.93954529112692e-05,92668.63086,0.471347261253796,0.00205031625304839,0.00723006257653907,0.519372359916617,8.78261595030034
"146","Beef 255","Beef255","BRD","ID","Boise Valley Feeders","10/1/21",104.4,41896880.35,3.159572641,1444.018114,1,2.826074803,0,670,2.230448921,0,170,6.40363406,1,2532993.413,"Clean",3.44660056294621e-05,0.0604578047778204,1.59916441129489e-05,4.0575813420915e-06,2535277.431114,0.000569570058202861,0.999099105255319,0.000264270880881704,6.70538055968502e-05,7.62218169688292
"147","Beef 256","Beef256","BRD","ID","Boise Valley Feeders","10/1/21",104.4,789981508.6,6.837996608,6886469.172,1,2.826074803,0,670,2.230448921,0,170,6.463501386,1,2907377.238,"Clean",0.00871725362813132,0.0036803104963209,8.48121117654221e-07,2.15194910449579e-07,9794686.41,0.703082149211962,0.296832090002563,6.84044360333942e-05,1.7356349441309e-05,8.89761692626175
"148","Beef 257","Beef257","BRD","ID","Boise Valley Feeders","10/1/21",105.2,41056771038,3.731113666,5384.106798,1,2.826074803,0,670,2.230448921,0,170,5.833426415,1,681438.1049,"Clean",1.31138096393814e-07,1.65974597532109e-05,1.63188673405389e-08,4.1406081311815e-09,687662.211698,0.00782958072496869,0.990948889306232,0.00097431557035192,0.000247214398447502,10.613384790746
"149","Beef 258","Beef258","BRD","ID","Boise Valley Feeders","10/1/21",106.9,35993675.36,3.726229207,5323.891631,1,2.826074803,0,670,4.902449002,1,79882.01325,3.661802353,1,4589.8908,"Clean",0.000147911864452622,0.000127519369836312,1.86143813683605e-05,0.00221933471508646,90465.795681,0.0588497740048966,0.0507362010741037,0.0074061140451641,0.883007910875836,7.55622620734532
"150","Beef 259","Beef259","Healthy","ID","Boise Valley Feeders","10/6/21",NA,125071.16,2.278753601,190,0,2.826074803,0,670,2.230448921,0,170,2.278753601,0,190,"Clean",0.0015191351867209,0.0015191351867209,0.00535695039527898,0.00135922621969765,1220,0.155737704918033,0.155737704918033,0.549180327868853,0.139344262295082,5.09716065018961
"151","Beef 26","Beef26","Healthy","TX","Cactus","3/10/21",102.9,18913797.17,4.719340093,52401.06247,1,2.826074803,0,670,2.230448921,0,170,2.278753601,0,190,"Clean",0.0027705204829581,1.00455766915682e-05,3.54238757018456e-05,8.98814756613994e-06,53431.06247,0.980722823908315,0.00355598393924282,0.0125395223120668,0.00318166984037516,7.27677875034884
"152","Beef 260","Beef260","Healthy","ID","Boise Valley Feeders","10/6/21",NA,7060370.33,3.34809902,2228.943295,1,2.826074803,0,670,2.230448921,0,170,2.278753601,0,190,"Clean",0.000315697787909094,2.69107697074581e-05,9.48958721262996e-05,2.4078057106673e-05,3258.943295,0.683946633382585,0.0583011064634066,0.205588112265697,0.0521641478883111,6.84882754274148
"153","Beef 261","Beef261","Healthy","ID","Boise Valley Feeders","10/6/21",NA,359700.99,2.278753601,190,0,3.492781119,1,3110.148454,2.230448921,0,170,2.278753601,0,190,"Clean",0.000528216505603724,0.000528216505603724,0.00864648288568792,0.000472614768171753,3660.148454,0.0519104627552356,0.0519104627552356,0.849732870971687,0.0464462035178423,5.55594284049749
"154","Beef 262","Beef262","Healthy","ID","Boise Valley Feeders","10/6/21",NA,19396.13,3.535074962,3428.269552,1,2.826074803,0,670,2.230448921,0,170,2.278753601,0,190,"Clean",0.17675018428934,0.00979576853733193,0.0345429732632231,0.00876463500708646,4458.269552,0.768968657460844,0.0426174321188734,0.150282523787606,0.0381313866326762,4.28773747645759
"155","Beef 263","Beef263","Healthy","ID","Boise Valley Feeders","10/6/21",NA,2525738.02,6.39158553,2463686.987,1,2.826074803,0,670,2.230448921,0,170,2.278753601,0,190,"Clean",0.975432514176589,7.5225537445091e-05,0.000265269000464268,6.73070598192919e-05,2464716.987,0.999582102121488,7.70879581721323e-05,0.000271836484080677,6.89734362592763e-05,6.40238847368194
"156","Beef 266","Beef266","Healthy","ID","Boise Valley Feeders","10/6/21",NA,1346599.81,3.677790172,4762.008568,1,2.826074803,0,670,2.230448921,0,170,2.278753601,0,190,"Clean",0.00353632054054723,0.000141096113774143,0.000497549453835138,0.000126243891271602,5792.008568,0.822168771349787,0.0328038188772237,0.115676624461789,0.0293507853112002,6.12923887136646
